MINAS TIRITH	GPE	ReturnKing	book
IMLADRIS	GPE	ReturnKing	book
IMLADRIS	GPE	Fellows	book
IMLADRIS	GPE	TwoTow	book
HAVEN	GPE	ReturnKing	book
HAVEN	GPE	Fellows	book
HAVEN	GPE	TwoTow	book
LINHIR	LOC	ReturnKing	book
ANGBOR	ORG	ReturnKing	book
CELOS	ORG	ReturnKing	book
DWARVES	ORG	ReturnKing	book
DWARVES	ORG	Fellows	book
DWARVES	ORG	TwoTow	book
EREBOR	ORG	ReturnKing	book
EREBOR	ORG	Fellows	book
EPHEL D�	FAC	ReturnKing	book
EPHEL D�	FAC	TwoTow	book
MORANNON	GPE	ReturnKing	book
MORANNON	GPE	TwoTow	book
MABLUNG	ORG	ReturnKing	book
MABLUNG	ORG	TwoTow	book
GAP	ORG	ReturnKing	book
GAP	ORG	Fellows	book
GAP	ORG	TwoTow	book
ERED LITHUI	ORG	ReturnKing	book
ERED LITHUI	ORG	TwoTow	book
STING	GPE	ReturnKing	book
STING	GPE	Fellows	book
STING	GPE	TwoTow	book
SHELOB	FAC	ReturnKing	book
SHELOB	FAC	TwoTow	book
HAMFAST	LOC	ReturnKing	book
HAMFAST	LOC	Fellows	book
HAMFAST	LOC	TwoTow	book
CLEFT	NORP	ReturnKing	book
CLEFT	NORP	TwoTow	book
SHAGRAT	ORG	ReturnKing	book
SHAGRAT	ORG	TwoTow	book
GORBAG	GPE	ReturnKing	book
GORBAG	GPE	TwoTow	book
ORODRUIN	LOC	ReturnKing	book
ORODRUIN	LOC	Fellows	book
MOUNT DOOM	LOC	ReturnKing	book
MOUNT DOOM	LOC	Fellows	book
MOUNT DOOM	LOC	TwoTow	book
NARCHOST	GPE	ReturnKing	book
CARCHOST	GPE	ReturnKing	book
WATCHERS	ORG	ReturnKing	book
WATCHERS	ORG	TwoTow	book
NOB	ORG	ReturnKing	book
NOB	ORG	Fellows	book
NOB	ORG	TwoTow	book
LUGB	GPE	ReturnKing	book
LUGB	GPE	TwoTow	book
BAG END	LOC	ReturnKing	book
BAG END	LOC	Fellows	book
BAG END	LOC	TwoTow	book
FIERY MOUNTAIN	FAC	ReturnKing	book
FIERY MOUNTAIN	FAC	Fellows	book
AIYA	GPE	ReturnKing	book
AIYA	GPE	TwoTow	book
THE LAND	ORG	ReturnKing	book
HOBBITON	LOC	ReturnKing	book
HOBBITON	LOC	Fellows	book
HOBBITON	LOC	TwoTow	book
ISENMOUTHE	GPE	ReturnKing	book
ASHEN MOUNTAINS	LOC	ReturnKing	book
LAKE N	LOC	ReturnKing	book
DURTHANG	GPE	ReturnKing	book
BYWATER	GPE	ReturnKing	book
BYWATER	GPE	Fellows	book
NAUR	ORG	ReturnKing	book
NAUR	ORG	Fellows	book
DUSST	NORP	ReturnKing	book
QUEST	ORG	ReturnKing	book
QUEST	ORG	Fellows	book
QUEST	ORG	TwoTow	book
CORMALLEN	GPE	ReturnKing	book
WINDLORD	ORG	ReturnKing	book
WINDLORD	ORG	Fellows	book
WINDLORD	ORG	TwoTow	book
ZIRAK	GPE	ReturnKing	book
ZIRAK	GPE	Fellows	book
ZIRAK	GPE	TwoTow	book
PHERIAIN	ORG	ReturnKing	book
BERHAEL	GPE	ReturnKing	book
CONIN	ORG	ReturnKing	book
SHORE	LOC	ReturnKing	book
SHORE	LOC	Fellows	book
LOST ISLE	GPE	ReturnKing	book
OLIPHAUNT	ORG	ReturnKing	book
OLIPHAUNT	ORG	TwoTow	book
ANOR	GPE	ReturnKing	book
ANOR	GPE	Fellows	book
ANOR	GPE	TwoTow	book
VALANDIL	GPE	ReturnKing	book
VALANDIL	GPE	Fellows	book
SINOME	ORG	ReturnKing	book
AMBAR	LOC	ReturnKing	book
AMBAR	LOC	TwoTow	book
DUNLAND	GPE	ReturnKing	book
DUNLAND	GPE	Fellows	book
DUNLAND	GPE	TwoTow	book
NIMLOTH	ORG	ReturnKing	book
CELEBORN	ORG	ReturnKing	book
CELEBORN	ORG	Fellows	book
CELEBORN	ORG	TwoTow	book
EVENSTAR	ORG	ReturnKing	book
EVENSTAR	ORG	Fellows	book
MERETHROND	GPE	ReturnKing	book
THE GOLDEN HALL	FAC	ReturnKing	book
GRAM	ORG	ReturnKing	book
FOLCWINE	NORP	ReturnKing	book
HOLDWINE	NORP	ReturnKing	book
QUICKBEAM	GPE	ReturnKing	book
QUICKBEAM	GPE	TwoTow	book
LAURELIND	GPE	ReturnKing	book
LAURELIND	GPE	TwoTow	book
EREGION	ORG	ReturnKing	book
EREGION	ORG	Fellows	book
CARADHRAS	GPE	ReturnKing	book
CARADHRAS	GPE	Fellows	book
CARADHRAS	GPE	TwoTow	book
CELEBDIL	GPE	ReturnKing	book
CELEBDIL	GPE	Fellows	book
CELEBDIL	GPE	TwoTow	book
FANUIDHOL	GPE	ReturnKing	book
FANUIDHOL	GPE	Fellows	book
REDHORN	GPE	ReturnKing	book
REDHORN	GPE	Fellows	book
DIMRILL	GPE	ReturnKing	book
DIMRILL	GPE	Fellows	book
SILVERLODE	ORG	ReturnKing	book
SILVERLODE	ORG	Fellows	book
SMAUG	ORG	ReturnKing	book
SMAUG	ORG	Fellows	book
WEATHERTOP	ORG	ReturnKing	book
WEATHERTOP	ORG	Fellows	book
BARLEY	ORG	ReturnKing	book
BARLEY	ORG	Fellows	book
PONY	ORG	ReturnKing	book
PONY	ORG	Fellows	book
BARLIMAN	ORG	ReturnKing	book
BARLIMAN	ORG	Fellows	book
FERNY	GPE	ReturnKing	book
FERNY	GPE	Fellows	book
UNDERHILL	ORG	ReturnKing	book
UNDERHILL	ORG	Fellows	book
HEATHERTOES	GPE	ReturnKing	book
HEATHERTOES	GPE	Fellows	book
APPLEDORE	GPE	ReturnKing	book
APPLEDORE	GPE	Fellows	book
STADDLE	ORG	ReturnKing	book
STADDLE	ORG	Fellows	book
GOATLEAF	GPE	ReturnKing	book
GOATLEAF	GPE	Fellows	book
DOWNS	LOC	ReturnKing	book
DOWNS	LOC	Fellows	book
LAKE EVENDIM	FAC	ReturnKing	book
LAKE EVENDIM	FAC	Fellows	book
NORBURY	GPE	ReturnKing	book
NORBURY	GPE	Fellows	book
CURIOSITY	ORG	ReturnKing	book
MIRROR	ORG	ReturnKing	book
MIRROR	ORG	Fellows	book
LOTHO	ORG	ReturnKing	book
LOTHO	ORG	Fellows	book
BOMBADIL	GPE	ReturnKing	book
BOMBADIL	GPE	Fellows	book
BOMBADIL	GPE	TwoTow	book
BRIDGE	FAC	ReturnKing	book
BRIDGE	FAC	Fellows	book
BRIDGE	FAC	TwoTow	book
BUCKLAND	GPE	ReturnKing	book
BUCKLAND	GPE	Fellows	book
CRICKHOLLOW	ORG	ReturnKing	book
CRICKHOLLOW	ORG	Fellows	book
FROGMORTON	ORG	ReturnKing	book
BRIBING GUARDS	ORG	ReturnKing	book
LOCKHOLES	GPE	ReturnKing	book
QUICK POST	ORG	ReturnKing	book
WHITFURROWS	ORG	ReturnKing	book
POOL SIDE	FAC	ReturnKing	book
THE DARK TOWER	FAC	ReturnKing	book
THE DARK TOWER	FAC	Fellows	book
WAYMEET	FAC	ReturnKing	book
THAIN	GPE	ReturnKing	book
THAIN	GPE	Fellows	book
TOOKLAND	ORG	ReturnKing	book
TOOKLAND	ORG	Fellows	book
FOOLISH	NORP	ReturnKing	book
FOOLISH	NORP	TwoTow	book
BAGSHOT ROW	LOC	ReturnKing	book
BAGSHOT ROW	LOC	Fellows	book
BAGSHOT ROW	LOC	TwoTow	book
COTTONS	ORG	ReturnKing	book
THE OLD GRANGE	ORG	ReturnKing	book
BRACEGIRDLES	GPE	ReturnKing	book
BRACEGIRDLES	GPE	Fellows	book
HARDBOTTLE	GPE	ReturnKing	book
BATTLE GARDENS	FAC	ReturnKing	book
BETTER SMIALS	ORG	ReturnKing	book
NEW ROW	ORG	ReturnKing	book
TRAVELLERS	ORG	ReturnKing	book
TRAVELLERS	ORG	Fellows	book
TRAVELLERS	ORG	TwoTow	book
HARVEST	ORG	ReturnKing	book
ELANOR	ORG	ReturnKing	book
STOCK	ORG	ReturnKing	book
STOCK	ORG	Fellows	book
VILYA	LOC	ReturnKing	book
LUNE	ORG	ReturnKing	book
LUNE	ORG	Fellows	book
LUNE	ORG	TwoTow	book
NARYA	GPE	ReturnKing	book
NECROMANCER	ORG	Fellows	book
BANDOBRAS	ORG	Fellows	book
ERIADOR	ORG	Fellows	book
STOORS	ORG	Fellows	book
WILDERLAND	ORG	Fellows	book
WILDERLAND	ORG	TwoTow	book
LOUDWATER	LOC	Fellows	book
THARBAD	ORG	Fellows	book
HOARWELL	ORG	Fellows	book
TOBOLD	GPE	Fellows	book
TOBOLD	GPE	TwoTow	book
WIZARD	ORG	Fellows	book
WIZARD	ORG	TwoTow	book
BAGGINSES	ORG	Fellows	book
BAGGINSES	ORG	TwoTow	book
OUTSIDERS	ORG	Fellows	book
DALE	ORG	Fellows	book
DALE	ORG	TwoTow	book
BARAHIR	LOC	Fellows	book
BUCKLEBURY	ORG	Fellows	book
SACKVILLE	GPE	Fellows	book
SACKVILLE	ORG	Fellows	book
DROGO	ORG	Fellows	book
DROGO	ORG	TwoTow	book
GORBADOC	ORG	Fellows	book
STICK	FAC	Fellows	book
CHUBB	ORG	Fellows	book
BURROWSES	GPE	Fellows	book
BOLGERS	ORG	Fellows	book
BROCKHOUSES	GPE	Fellows	book
HORNBLOWERS	ORG	Fellows	book
OTHO	ORG	Fellows	book
SPRINGLE	NORP	Fellows	book
ESGAROTH	GPE	Fellows	book
DORA	ORG	Fellows	book
BRACEGIRDLE	ORG	Fellows	book
BLUE	ORG	Fellows	book
TROLL	ORG	Fellows	book
TROLL	ORG	TwoTow	book
HALFAST	ORG	Fellows	book
MERCY	ORG	Fellows	book
MERCY	ORG	TwoTow	book
ANCALAGON	ORG	Fellows	book
GIANTS	ORG	Fellows	book
FERRY	FAC	Fellows	book
BIG PEOPLE	ORG	Fellows	book
BIG PEOPLE	ORG	TwoTow	book
EXILES	ORG	Fellows	book
THE WANDERING COMPANIES	ORG	Fellows	book
GOLDEN PERCH	ORG	Fellows	book
BAMFURLONG	GPE	Fellows	book
HAYSEND	LOC	Fellows	book
WITHYWINDLE	ORG	Fellows	book
HEDGE	ORG	Fellows	book
BUDGEFORD	ORG	Fellows	book
THE WITHYWINDLE	LOC	Fellows	book
CARN D�M	ORG	Fellows	book
SWISH	NORP	Fellows	book
FATTY LUMPKIN	ORG	Fellows	book
THE INN	ORG	Fellows	book
THE PRANCING PONY	ORG	Fellows	book
THISTLEWOOL	GPE	Fellows	book
MUGWORTS	ORG	Fellows	book
LONGHOLES	GPE	Fellows	book
PS	ORG	Fellows	book
PPS	ORG	Fellows	book
MARSHES	LOC	Fellows	book
MARSHES	LOC	TwoTow	book
THINGOL	ORG	Fellows	book
ANGBAND	ORG	Fellows	book
SILMARILS	ORG	Fellows	book
NELDORETH	GPE	Fellows	book
NELDORETH	GPE	TwoTow	book
DIOR	ORG	Fellows	book
WILDERNESS	LOC	Fellows	book
FIRSTBORN	ORG	Fellows	book
FIRSTBORN	ORG	TwoTow	book
BEORN	ORG	Fellows	book
BEORN	ORG	TwoTow	book
BARDINGS	ORG	Fellows	book
BARDINGS	ORG	TwoTow	book
BOMBUR	ORG	Fellows	book
ELDAMAR	GPE	Fellows	book
ELDAMAR	GPE	TwoTow	book
TIRION	GPE	Fellows	book
TIRION	GPE	TwoTow	book
NORLAND	GPE	Fellows	book
GALDOR	ORG	Fellows	book
THRANDUIL	ORG	Fellows	book
KHAZ	GPE	Fellows	book
KHAZ	GPE	TwoTow	book
CELEBRIMBOR	ORG	Fellows	book
OHTAR	LOC	Fellows	book
RADAGAST	ORG	Fellows	book
RHOSGOBEL	LOC	Fellows	book
IARWAIN	FAC	Fellows	book
ORALD	NORP	Fellows	book
HADOR	ORG	Fellows	book
HADOR	ORG	TwoTow	book
FREE PEOPLES	ORG	Fellows	book
HOLLIN	GPE	Fellows	book
KIBIL-N	GPE	Fellows	book
MINES	ORG	Fellows	book
MINES	ORG	TwoTow	book
WARGS	FAC	Fellows	book
SIRANNON	NORP	Fellows	book
MELLON	ORG	Fellows	book
NARGOTHROND	GPE	Fellows	book
UNWEARIED	ORG	Fellows	book
DAERON	ORG	Fellows	book
THIRD DEEP	LOC	Fellows	book
RAMS	ORG	Fellows	book
BALROG	ORG	Fellows	book
BALROG	ORG	TwoTow	book
GALADHRIM	ORG	Fellows	book
MELLYRN	ORG	Fellows	book
HALDIR	GPE	Fellows	book
HALDIR	GPE	TwoTow	book
OROPHIN	ORG	Fellows	book
NAITH	NORP	Fellows	book
EGLADIL	GPE	Fellows	book
CARAS GALADHON	ORG	Fellows	book
CARAS GALADHON	ORG	TwoTow	book
NEN HITHOEL	ORG	Fellows	book
PLAIN	LOC	Fellows	book
PLAIN	LOC	TwoTow	book
WETWANG	GPE	Fellows	book
NOMAN	NORP	Fellows	book
NOMAN	NORP	TwoTow	book
VARDA	ORG	Fellows	book
MOUNT EVERWHITE	ORG	Fellows	book
RAPIDS	GPE	Fellows	book
LHAW	ORG	Fellows	book
WHITE HAND	ORG	TwoTow	book
MEARAS	ORG	TwoTow	book
GREAT ORCS	FAC	TwoTow	book
ISENGARDERS	ORG	TwoTow	book
UNTIDY	ORG	TwoTow	book
TAUR-	GPE	TwoTow	book
TAUREMORNA	NORP	TwoTow	book
WELLINGHALL	ORG	TwoTow	book
ANGRENOST	ORG	TwoTow	book
FLADRIF	ORG	TwoTow	book
LEAFLOCK	ORG	TwoTow	book
SKINBARK	ORG	TwoTow	book
WANDLIMB	ORG	TwoTow	book
EARTH	LOC	TwoTow	book
LASSEMISTA	ORG	TwoTow	book
THRIHYRNE	ORG	TwoTow	book
ERKENBRAND	ORG	TwoTow	book
HORNROCK	ORG	TwoTow	book
HAMMERHAND	ORG	TwoTow	book
FORTH HELMINGAS	GPE	TwoTow	book
FORGOIL	ORG	TwoTow	book
STRAWHEADS	GPE	TwoTow	book
THE CAVERNS	LOC	TwoTow	book
AGLAROND	LOC	TwoTow	book
THORNBUSHES	ORG	TwoTow	book
THE TAMING	ORG	TwoTow	book
BATTLE PLAIN	LOC	TwoTow	book
NINNYHAMMERS	ORG	TwoTow	book
TIGHFIELD	ORG	TwoTow	book
NASSTY	ORG	TwoTow	book
NICE	GPE	TwoTow	book
WRAITHS	NORP	TwoTow	book
SLINKER	ORG	TwoTow	book
OVERLORD	FAC	TwoTow	book
SWERTINGS	GPE	TwoTow	book
DAMROD	GPE	TwoTow	book
ANBORN	GPE	TwoTow	book
CALENARDHON	ORG	TwoTow	book
PERILOUSLY	NORP	TwoTow	book
PHIAL	ORG	TwoTow	book
UNGOLIANT	ORG	TwoTow	book
LORIEN	GPE	TwoTow	book
UNDERGATE	ORG	TwoTow	book